,title,book_id,author,publisher,price,review_cnt,review_score,pub_year,country,weighted_vote
28729,[세트] 소설가 50명이 추천한 2017 올해의 외국소설 - 전2권,125471823,윌리엄,문학동네,"27,450",0.0,0.0, 2017년 4월,영미,2.2199
28730,인생 레시피,87169270,테레사,무소의뿔,"12,600",27.0,4.5, 2016년 7월,영미,4.4185678571428575
28731,사랑의 노래,86630250,린,그린로즈,"13,500",0.0,0.0, 2016년 6월,영미,2.2199
28732,영 메시아,80819483,앤,포이에마,"11,700",6.0,4.5, 2016년 3월,영미,4.174271428571428
28733,낯선 살 냄새,67219387,크리스티나,르누아르,"12,600",0.0,0.0, 2015년 9월,영미,2.2199
28734,[POD] 아크투르스로의 여행 - 상,61939971,데이빗,부크크(bookk),"13,900",2.0,3.5, 2015년 5월,영미,3.0732999999999997
28735,에이드리언 몰의 비밀일기 : Secret Diary,42397804,수,놀(다산북스),"3,150",1.0,2.0, 2014년 6월,영미,2.10995
28736,엘라와 미카의 비밀,29383857,제시카,알에이치코리아(RHK),"11,700",8.0,4.0, 2013년 8월,영미,3.8022111111111108
28737,안나 K에게 무슨 일이 생겼을까,29378477,이리나,예담,"11,700",14.0,3.5, 2013년 7월,영미,3.41466
28738,해는 다시 떠오른다,28349456,어니스트,부북스,"8,010",1.0,1.0, 2013년 6월,영미,1.60995
28739,영혼의 사슬,13952372,프리담,북캐슬,"12,420",4.0,4.0, 2011년 11월,영미,3.64398
28740,문학동네 세계문학전집 71~80권 박스 세트,13583021,문학동네,문학동네,"121,500",0.0,0.0, 2011년 10월,영미,2.2199
28741,불사신 니콜라스 플라멜 1,8302519,마이클,문학수첩,"10,800",2.0,4.5, 2010년 12월,영미,3.7399666666666667
28742,심장 강탈자,4296686,딘,제우미디어,"10,800",5.0,3.0, 2009년 8월,영미,2.8699833333333333
28743,낙인,4224254,첼시,리버스맵,"10,800",2.0,4.5, 2009년 7월,영미,3.7399666666666667
28744,스네이크 스톤,2975476,제이슨,비채,"11,700",9.0,4.5, 2008년 12월,영미,4.27199
28745,렘브란트 반 라인,1703697,사라,랜덤하우스코리아,"11,700",9.0,4.0, 2008년 1월,영미,3.82199
28746,피쉬 걸 2,1021964,리즈,별이온(파인트리),"8,550",0.0,0.0, 2008년 1월,영미,2.2199
28747,애거서 크리스티 전집 1~50권 세트,4073085,애거사,황금가지,"360,000",1.0,5.0, 2008년 1월,영미,3.60995
28748,소설 히파티아,978105,브라이언,궁리,"10,800",1.0,3.0, 2007년 9월,영미,2.60995
28749,천국을 나는 비행기,976891,리처드,현문미디어,"8,100",1.0,4.0, 2007년 5월,영미,3.10995
28750,그림자의 무게 1,667373,케빈,북앳북스,"8,100",1.0,4.0, 2006년 6월,영미,3.10995
28751,파브르 곤충기,3596181,장,꿈꾸는아이들,"5,400",0.0,0.0, 2006년 3월,영미,2.2199
28752,행복의 발견,446916,에드워드,이레,"8,820",0.0,0.0, 2003년 12월,영미,2.2199
28753,민음사 세계문학전집,433760,민음사,2002년 9월,"67,050",0.0,0.0, 2002년 9월,영미,2.2199
28754,토담에 그린 수채화,334545,루드,자음과모음(이룸),"6,750",0.0,0.0, 2002년 3월,영미,2.2199
28755,클레오파트라 1,278058,마가렛,"미래인(미래M&B,미래엠앤비)","7,200",4.0,5.0, 1998년 1월,영미,4.44398
28756,악의 경전,95375,퍼트리샤,시공사,"6,750",3.0,4.5, 1997년 11월,영미,3.9299749999999998
28757,마구스 1,45495,존,문학동네,"5,400",2.0,4.5, 1996년 1월,영미,3.7399666666666667
28758,제국의 후예,131224,티모시,고려원(고려원미디어),"5,220",1.0,3.0, 1992년 10월,영미,2.60995
28759,경찰혐오자,9333,에드,해문출판사,"4,050",1.0,4.0, 1992년 5월,영미,3.10995
28760,반박하는 여자들,206463099,대니엘,미디어창비,"14,220",10.0,4.0, 2019년 9월,영미,3.838172727272727
28761,[POD] 벤자민버튼의 시간은 거꾸로 간다 The Curious Case Of Benjamin Button,186200281,30cm영어연구소,30cm,"9,000",0.0,0.0, 2019년 1월,영미,2.2199
28762,[POD] 노란 벽지 : The Yellow Wallpaper,173004421,샬럿,부크크(bookk),"7,800",0.0,0.0, 2018년 9월,영미,2.2199
28763,[POD] 세계문학 단편소설 모음집 2 : World Classic Short Stories VOL. 02,156030997,오,부크크(bookk),"15,800",0.0,0.0, 2018년 6월,영미,2.2199
28764,오즈의 위대한 마법사,104631439,라이먼,부북스,"6,210",0.0,0.0, 2017년 3월,영미,2.2199
28765,배스커빌 가의 개 미니북 - 전2권,103592533,아서,더클래식,"6,210",0.0,0.0, 2017년 3월,영미,2.2199
28766,다크 타이드,95888194,제니퍼,arte(아르테),"14,400",7.0,4.0, 2016년 11월,영미,3.7774875
28767,리퍼,62101898,찬다,평단(평단문화사),"11,250",1.0,5.0, 2015년 7월,영미,3.60995
28768,동물 농장 뉴 미니북 세트 - 전2권,62432479,조지,더클래식,"3,960",0.0,0.0, 2015년 7월,영미,2.2199
28769,벤자민 버튼의 시간은 거꾸로 간다 뉴 미니북 세트 - 전2권,62439885,프랜시스,더클래식,"3,960",0.0,0.0, 2015년 7월,영미,2.2199
28770,사자가 있는 라이언 주점,49994011,델리아,알에이치코리아(RHK),"10,800",14.0,4.5, 2014년 12월,영미,4.347993333333333
28771,상심증후군,47609702,제스,비채,"12,420",23.0,4.0, 2014년 10월,영미,3.925829166666667
28772,루시퍼의 해머 1,43304421,레리,새파란상상(파란미디어),"12,150",3.0,3.5, 2014년 7월,영미,3.1799749999999998
28773,가족계획,42498295,카란,문학동네,"12,150",1.0,5.0, 2014년 6월,영미,3.60995
28774,자살클럽,38700473,로버트,까만양,"10,800",7.0,4.0, 2014년 3월,영미,3.7774875
28775,피카소의 색,32507306,게리,시드페이퍼,"11,700",9.0,4.0, 2013년 10월,영미,3.82199
28776,한 권으로 읽는 셜록 홈즈 단편 걸작선,26042195,아서,새희망,"7,200",0.0,0.0, 2013년 4월,영미,2.2199
28777,The Adventures of Sherlock Holmes : 셜록 홈즈의 모험,21063115,아서,더클래식,"6,930",0.0,0.0, 2012년 11월,영미,2.2199
28778,복수의 불꽃,15883540,존,솔출판사,"10,800",1.0,4.0, 2012년 3월,영미,3.10995
28779,"빨리요, 송아지가 나오려고 해요",15394321,데이비드,고려원북스,"11,250",1.0,4.0, 2012년 2월,영미,3.10995
28780,캐리 다이어리 1,13154746,캔디스,북에이드,"11,700",5.0,4.0, 2011년 9월,영미,3.703316666666667
28781,붉은 실,12829118,아서,페이퍼하우스,"8,100",2.0,4.0, 2011년 8월,영미,3.406633333333333
28782,투모로우 1~7권 세트 - 전7권,16213643,존,솔출판사,"75,600",1.0,5.0, 2011년 7월,영미,3.60995
28783,셜록 홈즈 단편 걸작선,7349075,아서,매월당,"9,000",1.0,1.0, 2010년 7월,영미,1.60995
28784,너새네이얼 웨스트 전집 - 전3권,6873960,너새네이얼,마음산책,"18,900",1.0,5.0, 2010년 3월,영미,3.60995
28785,건파우더 그린 살인사건,5985183,로라,파피에(딱정벌레),"9,900",10.0,4.0, 2009년 12월,영미,3.838172727272727
28786,하카와티,5963225,라비,예담,"16,200",2.0,4.0, 2009년 12월,영미,3.406633333333333
28787,마지막 토론,894208,짐,랜덤하우스코리아,"10,800",0.0,0.0, 2007년 3월,영미,2.2199
28788,야성의 외침,1032024,잭,문예출판사,"6,300",2.0,4.5, 2007년 1월,영미,3.7399666666666667
28789,데니스 루헤인 대표 탐정 세트 - 전6권,6482216,데니스,황금가지,"57,600",1.0,5.0, 2006년 9월,영미,3.60995
28790,추억의 음모,508056,시드니,민중출판사,"7,650",0.0,0.0, 2004년 8월,영미,2.2199
28791,천사와 벌레,509303,앤토니어,미래사,"7,920",0.0,0.0, 2004년 7월,영미,2.2199
28792,애거서 크리스티 전집 전12권 세트,507323,애거서,황금가지,"86,400",2.0,3.5, 2004년 7월,영미,3.0732999999999997
28793,왕이 되고 싶은 사나이,479923,조지프,함께읽는책,"6,750",3.0,4.0, 2004년 4월,영미,3.5549749999999998
28794,로빈슨 가족의 모험,431081,요한,현대지성사,"9,000",1.0,4.0, 2003년 8월,영미,3.10995
28795,사운드 오브 뮤직 : 트라프 가족 합창단 이야기,395702,마리아,도로시,"4,500",0.0,0.0, 2003년 1월,영미,2.2199
28796,자기 스스로의 생 1,304047,로자문드,홍익,"8,100",0.0,0.0, 2001년 11월,영미,2.2199
28797,타이버 1,149304,버즈,넥서스,"6,300",1.0,2.0, 1997년 5월,영미,2.10995
28798,어린 방랑자,98291,댄,정신세계사,"5,850",2.0,5.0, 1995년 12월,영미,4.0733
28799,조롱 1,131775,존,사람과책,"6,120",1.0,4.0, 1995년 11월,영미,3.10995
28800,위험한 선택,112551,데이비드,큰나무,"5,400",1.0,4.0, 1995년 6월,영미,3.10995
28801,메스,48894,로빈,열림원,"6,750",3.0,3.0, 1995년 5월,영미,2.8049749999999998
28802,허클베리핀의 모험,169100,마크,홍신문화사,"5,400",1.0,4.0, 1994년 6월,영미,3.10995
28803,엑소시스트,100665,W.P.블레티,범우사,"2,700",2.0,5.0, 1994년 1월,영미,4.0733
28804,열 개의 인디언 인형,102677,애거사,해문출판사,"5,400",0.0,0.0, 1994년 1월,영미,2.2199
28805,열,102675,로빈,열림원,"8,100",1.0,4.0, 1992년 11월,영미,3.10995
28806,진주.선물,139120,존,범우사,"2,700",0.0,0.0, 1985년 1월,영미,2.2199
28807,[세트] 우아한 크리스마스의 죽이는 미스터리 + 화이트 크리스마스 미스터리 - 전2권,221497042,메리,북스피어,"30,240",0.0,0.0, 2019년 12월,영미,2.2199
28808,퍼레이즈 엔드 1,177614269,포드,한국문화사,"33,000",2.0,5.0, 2018년 12월,영미,4.0733
28809,[POD] 바스커빌 가문의 개 - 셜록 홈즈 : The Hound of the Baskervilles,145279123,아서,부크크(bookk),"12,200",0.0,0.0, 2018년 4월,영미,2.2199
28810,걸 인 스노우,124392328,단야,서울문화사,"12,420",8.0,4.0, 2017년 11월,영미,3.8022111111111108
28811,한결같이 흘러가는 시간,113854085,저스틴,시공사,"14,220",1.0,5.0, 2017년 7월,영미,3.60995
28812,몬스트러몰로지스트 4,110487323,릭,황금가지,"13,320",2.0,5.0, 2017년 5월,영미,4.0733
28813,지킬 박사와 하이드 미니북 - 전2권,103654573,로버트,더클래식,"6,210",0.0,0.0, 2017년 3월,영미,2.2199
28814,더 레이븐 미니북 - 전2권,103656666,에드거,더클래식,"6,210",0.0,0.0, 2017년 3월,영미,2.2199
28815,어두운 복도 아래로,102736549,로이스,자음과모음,"11,700",23.0,4.0, 2017년 2월,영미,3.925829166666667
28816,퍼셉션 1,96128052,리,곁(beside),"11,700",18.0,4.5, 2016년 11월,영미,4.379994736842105
28817,파놉티콘,75534904,제니,arte(아르테),"13,500",14.0,4.0, 2016년 1월,영미,3.881326666666667
28818,[세트] 레드 스패로우 1~4 세트 - 전4권,135551012,제이슨,오픈하우스,"45,000",0.0,0.0, 2015년 11월,영미,2.2199
28819,참을 수 있겠니,67228766,크리스티나,르누아르,"7,200",0.0,0.0, 2015년 9월,영미,2.2199
28820,사형수가 된 여자,66758977,엘리자베스,알에이치코리아(RHK),"12,150",3.0,4.5, 2015년 9월,영미,3.9299749999999998
28821,애거서 크리스티 전집 31~40 세트 D - 전10권,59434487,애거사,황금가지,"72,000",0.0,0.0, 2015년 5월,영미,2.2199
28822,애거서 크리스티 전집 41~50 세트 E - 전10권,59435331,애거사,황금가지,"72,000",0.0,0.0, 2015년 5월,영미,2.2199
28823,문예출판사 세계문학선 세트 B - 전30권,4189333,찰스,문예출판사,"230,400",0.0,0.0, 2015년 4월,영미,2.2199
28824,더 바이블,50296207,마크,아드폰테스,"13,500",19.0,4.5, 2014년 12월,영미,4.385994999999999
28825,해븐스 섀도우,49763178,데이비드,청조사,"18,000",16.0,4.0, 2014년 11월,영미,3.8952882352941174
28826,책 읽는 소녀,36543316,케이티,박하,"12,600",7.0,4.0, 2014년 2월,영미,3.7774875
28827,명장면으로 읽는 세계 명작선 1,21945849,레프,부광,"3,960",5.0,4.5, 2012년 12월,영미,4.119983333333334
28828,어느 결혼 이야기,17958239,앤드루,시공사,"10,800",2.0,4.0, 2012년 7월,영미,3.406633333333333
28829,사냥의 시간,15883668,존,솔출판사,"10,800",1.0,4.0, 2012년 3월,영미,3.10995
28830,셜록 홈즈 : 모리아티의 복수,14417143,존,혼,"12,420",2.0,2.5, 2011년 12월,영미,2.406633333333333
28831,브래드쇼 가족 변주곡,11898901,레이철,민음사,"10,800",8.0,3.5, 2011년 5월,영미,3.357766666666666
28832,러시안 윈터,7375397,대프니,시작,"13,320",15.0,4.5, 2010년 7월,영미,4.35749375
28833,레베카 1,7263094,대프니,생각의나무,"12,600",2.0,4.5, 2010년 6월,영미,3.7399666666666667
28834,초콜릿 러버스 클럽,6786692,캐롤,환타웍스,"11,700",2.0,3.5, 2010년 4월,영미,3.0732999999999997
28835,에드워드 2세,6369829,크리스토퍼,동인(이성모),"15,200",0.0,0.0, 2010년 1월,영미,2.2199
28836,타이터스 앤드로니커스,3294254,윌리엄,지만지고전천줄,"11,400",3.0,4.5, 2009년 2월,영미,3.9299749999999998
28837,세계 단편 문학선,3149847,알퐁스,(주)하서,"6,210",1.0,4.0, 2009년 1월,영미,3.10995
28838,"옥타비안 낫싱, 검은 반역자 1",2867917,M.,양철북,"10,800",24.0,4.0, 2008년 11월,영미,3.9287959999999997
28839,벨칸토 1,646169,앤,민음인,"8,550",3.0,4.0, 2006년 4월,영미,3.5549749999999998
28840,스키피오 - 상,503142,로스,세종(세종서적),"7,650",2.0,4.0, 2004년 7월,영미,3.406633333333333
28841,서른 번째 생일 선물,341864,토니,시공사,"8,100",1.0,4.0, 2002년 3월,영미,3.10995
28842,메시지 1,276305,제리,지구촌,"7,200",2.0,3.0, 2001년 5월,영미,2.7399666666666667
28843,절벽산책,129115,돈,사람과책,"7,650",5.0,4.5, 1997년 8월,영미,4.119983333333334
28844,귀여운 신부,19218,주드,현대문화센터,"6,120",1.0,3.0, 1996년 11월,영미,2.60995
28845,판도라의 시계 1,152552,존,해냄,"5,400",0.0,0.0, 1996년 7월,영미,2.2199
28846,Invisible Man,184953,랠프,신아사,"15,000",0.0,0.0, 1994년 3월,영미,2.2199
28847,벌거벗은 태양,59268,아이작,고려원(고려원미디어),"2,700",3.0,5.0, 1992년 3월,영미,4.304975
28848,순례자의 귀향,84961,C.,보이스사,"2,700",2.0,4.5, 1985년 4월,영미,3.7399666666666667
28849,[세트] 작고 이상한 비치숍 + 작고 이상한 책방 + 작고 이상한 초콜릿 가게 - 전3권,224993508,베스,서울문화사,"26,460",0.0,0.0, 2020년 1월,영미,2.2199
28850,마녀의 아들 : 오크니의 전설,207085424,얼레인,북멘토(도서출판),"13,500",22.0,5.0, 2019년 9월,영미,4.879126086956521
28851,[POD] 위대한 개츠비 The Great Gatsby,186177727,30cm영어연구소,30cm,"18,000",0.0,0.0, 2018년 12월,영미,2.2199
28852,별글클래식 파스텔 에디션 시리즈 - 전10권,154653480,헤르만,별글,"53,100",1.0,4.0, 2018년 7월,영미,3.10995
28853,[POD] 로빈슨 크루소 : The Adventures of Robinson Crusoe,143289430,다니엘,부크크(bookk),"15,600",0.0,0.0, 2018년 4월,영미,2.2199
28854,[세트] 아르카디아 + 운명과 분노 - 전2권,136816154,로런,문학동네,"28,170",0.0,0.0, 2018년 2월,영미,2.2199
28855,사랑학 수업,107430172,오,시간과공간사,"12,600",8.0,5.0, 2017년 4월,영미,4.6911000000000005
28856,셜록 홈즈의 여인들,87023040,아서,현인,"11,520",1.0,5.0, 2016년 7월,영미,3.60995
28857,인어공주 : 우리가 몰랐던 이야기,86484252,캐럴린,문학동네,"12,420",0.0,0.0, 2016년 6월,영미,2.2199
28858,애거서 크리스티 전집 51~60 세트 F - 전10권,59435498,애거사,황금가지,"72,000",0.0,0.0, 2015년 5월,영미,2.2199
28859,애거서 크리스티 전집 11~20 세트 B - 전10권,59433960,애거사,황금가지,"72,000",0.0,0.0, 2015년 5월,영미,2.2199
28860,그렇게 다가오지 마,53674825,루애나,아름드리미디어,"12,420",2.0,3.5, 2015년 2월,영미,3.0732999999999997
28861,기억을 삼킨 소녀,43838667,캣,문학수첩,"11,700",1.0,4.0, 2014년 7월,영미,3.10995
28862,순수의 끝,42807920,메건,곰,"11,700",0.0,0.0, 2014년 6월,영미,2.2199
28863,올드 오스트레일리아,36385670,하워드,민음사,"10,800",6.0,4.0, 2014년 2월,영미,3.7457
28864,플랜더스의 개 세트,21043686,위더,인디고(글담),"16,020",1.0,5.0, 2012년 11월,영미,3.60995
28865,세리나,20958152,론,뿔(웅진),"12,420",1.0,4.0, 2012년 11월,영미,3.10995
28866,셜록 홈즈 단편선 세트 - 전5권,15851079,아서,현대문학,"54,000",2.0,3.5, 2012년 3월,영미,3.0732999999999997
28867,셜록홈즈 베스트 단편선 13,13140747,아서,백만문화사,"11,700",1.0,1.0, 2011년 8월,영미,1.60995
28868,거짓말하는 혀,12568025,앤드루,문학동네,"10,800",5.0,4.0, 2011년 7월,영미,3.703316666666667
28869,엔조,11861637,가스,밝은세상,"10,800",3.0,4.5, 2011년 6월,영미,3.9299749999999998
28870,동물농장.1984,11451422,조지,누멘,"8,100",0.0,0.0, 2011년 5월,영미,2.2199
28871,열세 번째 시간,6457035,리처드,시작,"11,700",21.0,4.5, 2010년 2월,영미,4.396359090909091
28872,"잘 가, 시도니",6450071,에리히,느림보,"9,000",1.0,5.0, 2010년 1월,영미,3.60995
28873,도플갱어 연대기 1,5811712,G.,영림카디널,"10,800",1.0,5.0, 2009년 12월,영미,3.60995
28874,바른생활 나이트쇼,2395337,레슬리,행간,"9,900",3.0,5.0, 2008년 7월,영미,4.304975
28875,존 레넌을 찾아서,1002723,토니,시공사,"10,800",0.0,0.0, 2007년 11월,영미,2.2199
28876,[세트] 리시 이야기 - 전2권,44838513,스티븐,황금가지,"15,300",0.0,0.0, 2007년 7월,영미,2.2199
28877,천국 밖의 성자들,936586,터커,브리즈(토네이도),"11,700",0.0,0.0, 2007년 7월,영미,2.2199
28878,추락하는 천사들의 도시,674353,존,황금나침반,"11,700",1.0,4.0, 2006년 7월,영미,3.10995
28879,투더스타,606084,론,(주)태일소담출판사,"7,650",1.0,1.0, 2005년 11월,영미,1.60995
28880,초록 돌고래의 거리,581602,시배스천,열린책들,"8,550",1.0,3.0, 2005년 8월,영미,2.60995
28881,하프 프로젝트 1,557701,톰,노블하우스,"7,200",0.0,0.0, 2005년 5월,영미,2.2199
28882,빨간 털장갑,530880,카렌,예지(Wisdom),"8,550",1.0,2.0, 2004년 12월,영미,2.10995
28883,킨 1,517457,피터,문학수첩 리틀북,"6,750",0.0,0.0, 2004년 10월,영미,2.2199
28884,에미르 왕자가 본 세상,420273,제인,문예출판사,"7,200",0.0,0.0, 2003년 7월,영미,2.2199
28885,천년의 약속,195465,엘리자베스,현대문화센터,"7,200",1.0,4.0, 1999년 5월,영미,3.10995
28886,제3의 바이러스 1,131105,로빈,열림원,"6,300",1.0,4.0, 1998년 7월,영미,3.10995
28887,코마로프 파일 2,148159,프레데릭,동방미디어,"7,200",1.0,5.0, 1997년 10월,영미,3.60995
28888,바람과 함께 사라지다 -상,56127,마거릿,혜원출판사,"8,550",1.0,5.0, 1993년 4월,영미,3.60995
28889,미니 이상한 나라의 앨리스,182418257,루이스,단한권의책,"5,850",0.0,0.0, 2019년 2월,영미,2.2199
28890,기찻길의 아이들,183932983,에디스,교보문고(단행본),"10,620",0.0,0.0, 2019년 2월,영미,2.2199
28891,더 라스트 원,176021038,알렉산드라,교보문고(단행본),"14,220",12.0,4.5, 2018년 12월,영미,4.324607692307692
28892,[POD] 에드거 앨런 포 베스트 단편집 : The Best of Edgar Allan Poe,151362943,에드거,부크크(bookk),"15,000",0.0,0.0, 2018년 5월,영미,2.2199
28893,[POD] 작은 아씨들 Part 2 : Little Women,143293420,루이자,부크크(bookk),"13,500",0.0,0.0, 2018년 4월,영미,2.2199
28894,[세트] 프랑켄슈타인 + 책세상 인권 고전 2권 세트,136850373,장,문학동네,"25,920",0.0,0.0, 2018년 3월,영미,2.2199
28895,디 아너즈,123868100,팀,알에이치코리아(RHK),"14,400",3.0,3.0, 2017년 11월,영미,2.8049749999999998
28896,사라 더 포스의 마지막 그림,122408990,도미닉,청미래,"13,500",0.0,0.0, 2017년 10월,영미,2.2199
28897,잘못 기억된 남자,118339033,크리스티나,들녘,"13,500",3.0,3.5, 2017년 9월,영미,3.1799749999999998
28898,셜록 2 : 바스커빌의 사냥개,115473730,아서,열림원,"11,700",0.0,0.0, 2017년 8월,영미,2.2199
28899,피터 래빗 이야기 3 - 전2권,95682730,베아트릭스,더클래식,"7,920",0.0,0.0, 2016년 10월,영미,2.2199
28900,아담과 이브의 다이어리,87732292,마크,문파랑,"9,000",0.0,0.0, 2016년 7월,영미,2.2199
28901,로맨틱 버킷리스트,70907287,데버러,작가정신,"11,700",2.0,4.5, 2015년 12월,영미,3.7399666666666667
28902,헨리 4세 1부,68370134,윌리엄,동인(이성모),"7,600",0.0,0.0, 2015년 9월,영미,2.2199
28903,에드거 앨런 포 소설 전집 5 : 모험 편,61746749,에드거,코너스톤,"7,110",25.0,4.5, 2015년 6월,영미,4.412303846153846
28904,거울 속의 좀비 엘리스,59978142,지나,한솜미디어(띠앗),"13,500",0.0,0.0, 2015년 5월,영미,2.2199
28905,노벨 문학상 컬렉션 : NOBEL SET - 전11권,60543771,민음사,민음사,"66,600",1.0,5.0, 2015년 5월,영미,3.60995
28906,첫 사랑,41980273,헨리,SGA글로벌연구센터,"16,200",0.0,0.0, 2014년 6월,영미,2.2199
28907,히든위치,41372130,데보라,초록물고기,"12,420",13.0,4.0, 2014년 5월,영미,3.87285
28908,배스커빌 가의 개 - 전2권,37615148,아서,더클래식,"10,620",1.0,4.0, 2014년 3월,영미,3.10995
28909,퓨즈 1,33251442,줄리애나,민음사,"11,700",1.0,5.0, 2013년 11월,영미,3.60995
28910,네버 스카이,29473198,베로니카,레드박스,"11,250",10.0,4.0, 2013년 7월,영미,3.838172727272727
28911,이방인 1,27029519,딘,지성문화사,"13,500",0.0,0.0, 2013년 6월,영미,2.2199
28912,이방인 2,27029574,딘,지성문화사,"13,500",0.0,0.0, 2013년 6월,영미,2.2199
28913,명장면으로 읽는 세계 명작선 2,21946171,로맹,부광,"3,960",5.0,4.0, 2012년 12월,영미,3.703316666666667
28914,셜록 홈즈의 사건 수첩,41640869,아서,문예춘추사,"9,000",4.0,5.0, 2012년 12월,영미,4.44398
28915,무라노 유리직공,20625864,마리나,문학수첩,"11,520",1.0,4.0, 2012년 11월,영미,3.10995
28916,새벽의 이면,16083384,존,솔출판사,"10,800",1.0,4.0, 2012년 3월,영미,3.10995
28917,에스프레소 비밀노트,15721761,크리스티나,솔출판사,"9,900",28.0,4.0, 2012년 3월,영미,3.9386172413793106
28918,유니언 애틀랜틱,12770699,애덤,열린책들,"9,720",0.0,0.0, 2011년 8월,영미,2.2199
28919,"어서 와요, 나의 연인",12708164,펄,길산,"13,500",0.0,0.0, 2011년 7월,영미,2.2199
28920,성의 죽음,11348888,펄,길산,"10,800",0.0,0.0, 2011년 4월,영미,2.2199
28921,세계 호러 걸작 베스트,11099862,에드거,북타임,"8,910",0.0,0.0, 2010년 9월,영미,2.2199
28922,내 이름은 셰익스피어,6922771,제이크,노블마인,"9,900",4.0,4.0, 2010년 4월,영미,3.64398
28923,베니스의 상인.맥베스,6460309,윌리엄,신원문화사,"8,100",0.0,0.0, 2009년 12월,영미,2.2199
28924,비발디의 처녀들,4826095,바버라,자음과모음(이룸),"11,430",2.0,4.5, 2009년 10월,영미,3.7399666666666667
28925,마가렛타운,962738,가브리엘,북폴리오,"8,100",4.0,4.0, 2007년 8월,영미,3.64398
28926,그랜트북스 퇴사 후원회 1,943161,브라이디,세계사,"8,100",7.0,4.0, 2007년 7월,영미,3.7774875
28927,에미르의 모험,646783,제인,문예출판사,"6,300",0.0,0.0, 2006년 4월,영미,2.2199
28928,다른 세상에 오신 것을 환영합니다,635178,가브리엘,북스캔(대교북스캔),"8,550",2.0,5.0, 2006년 4월,영미,4.0733
28929,"마술사 카터, 악마를 이기다",578905,글렌,황금가지,"17,100",3.0,3.5, 2005년 8월,영미,3.1799749999999998
28930,사형판결 1,576508,스콧,창해,"8,100",2.0,4.5, 2005년 7월,영미,3.7399666666666667
28931,"마이티, 또 하나의 이야기",575193,로드먼,오즈북스,"7,650",0.0,0.0, 2005년 7월,영미,2.2199
28932,수취인 불명,537842,캐스린,세종(세종서적),"7,470",4.0,4.0, 2005년 2월,영미,3.64398
28933,이브의 사랑 일기,439926,마크,해바라기,"7,650",0.0,0.0, 2003년 10월,영미,2.2199
28934,케이팩스,433398,진,대현문화사,"8,100",6.0,4.5, 2003년 9월,영미,4.174271428571428
28935,아틀란티스로 가는 푸른 길,431847,제이,북폴리오,"7,020",0.0,0.0, 2003년 9월,영미,2.2199
28936,크라이스트 클론 1,422806,제임스,북앤월드(EYE),"7,650",4.0,4.0, 2003년 7월,영미,3.64398
28937,쥬라기 엔젤 1,241752,스티브,랜덤하우스코리아,"6,300",2.0,4.0, 2000년 7월,영미,3.406633333333333
28938,시빌액션,189924,조너선,김영사,"8,010",1.0,4.0, 1999년 2월,영미,3.10995
28939,내 사랑 휘트니 1,30741,주디스,고려원(고려원미디어),"4,950",3.0,4.5, 1994년 8월,영미,3.9299749999999998
28940,하인,157866,조너선,깊은샘,"3,600",0.0,0.0, 1992년 6월,영미,2.2199
28941,원서발췌 농부 피어스의 꿈,279715734,윌리엄,지만지(지식을만드는지식),"9,310",0.0,0.0, 2021년 9월,영미,2.2199
28942,별글클래식 파스텔 에디션 세트 3 - 전5권,278207039,앙투안,별글,"36,630",0.0,0.0, 2021년 8월,영미,2.2199
28943,세계 미스터리 고전문학 01,275108172,에드거,현인,"10,800",0.0,0.0, 2021년 7월,영미,2.2199
28944,세계 판타스틱 고전문학 01,275108464,피츠,현인,"10,800",0.0,0.0, 2021년 7월,영미,2.2199
28945,[큰글자도서] 모비 딕 3,270745429,허먼,작가정신,"26,000",0.0,0.0, 2021년 3월,영미,2.2199
28946,[세트] 비밀의 화원 + 이상한 나라의 앨리스 + 어린왕자 - 전3권,260050613,루이스,팡세,"32,400",2.0,5.0, 2020년 12월,영미,4.0733
28947,위대한 개츠비 / 벤저민 버튼의 기이한 사건,187813959,프랜시스,느낌이있는책,"12,420",0.0,0.0, 2019년 4월,영미,2.2199
28948,[세트] 라일락 걸스 1~2 세트 - 전2권,176387748,마샤,걷는사람,"27,000",8.0,5.0, 2018년 12월,영미,4.6911000000000005
28949,블라인드 라이터,143312908,사미르,나무옆의자,"11,700",11.0,4.5, 2018년 5월,영미,4.309991666666667
28950,[큰글씨책] 거울나라의 앨리스,136851774,루이스,더클래식,"8,820",0.0,0.0, 2018년 3월,영미,2.2199
28951,[큰글자도서] 두 도시 이야기 1,122186140,찰스,미디어창비,"30,000",0.0,0.0, 2017년 8월,영미,2.2199
28952,[큰글자도서] 두 도시 이야기 2,122187573,찰스,미디어창비,"30,000",0.0,0.0, 2017년 8월,영미,2.2199
28953,레키지 : 그 섬에서,111021519,에밀리,토마토출판사,"13,320",1.0,3.0, 2017년 6월,영미,2.60995
28954,엘레멘티아 연대기 세트 - 전4권,100449275,숀,한즈미디어(한스미디어),"36,000",0.0,0.0, 2017년 1월,영미,2.2199
28955,퍼셉션 3,96129149,리,곁(beside),"11,700",0.0,0.0, 2016년 11월,영미,2.2199
28956,셜록 홈즈와 인도의 별,80830773,캐롤,책에이름,"11,520",7.0,4.0, 2016년 3월,영미,3.7774875
28957,엔드게임 : 하늘의 열쇠,69382845,닐스,김영사on,"12,420",0.0,0.0, 2015년 10월,영미,2.2199
